code,market,dt,open,high,low,close,volume,amount,open_interest
601006.SH,stock,2023-03-17,7.33,7.43,7.31,7.36,54776141.0,403990428.0,0.0
601006.SH,stock,2023-03-20,7.38,7.54,7.33,7.38,61615506.0,458546506.0,0.0
601006.SH,stock,2023-03-21,7.36,7.42,7.25,7.27,50625628.0,370772444.0,0.0
601006.SH,stock,2023-03-22,7.3,7.37,7.25,7.3,32681452.0,238796172.0,0.0
601006.SH,stock,2023-03-23,7.3,7.34,7.22,7.32,25345439.0,184838860.0,0.0
601006.SH,stock,2023-03-24,7.29,7.38,7.26,7.28,35399922.0,258927756.0,0.0
601006.SH,stock,2023-03-27,7.3,7.3,7.18,7.23,31472857.0,227116894.0,0.0
601006.SH,stock,2023-03-28,7.25,7.27,7.18,7.2,22606735.0,163565176.0,0.0
601006.SH,stock,2023-03-29,7.19,7.24,7.14,7.16,24632834.0,176809565.0,0.0
601006.SH,stock,2023-03-30,7.18,7.23,7.12,7.18,25529108.0,182902335.0,0.0
601006.SH,stock,2023-03-31,7.22,7.26,7.17,7.19,21660931.0,156493436.0,0.0
601006.SH,stock,2023-04-03,7.2,7.28,7.18,7.22,31373581.0,227444705.0,0.0
601006.SH,stock,2023-04-04,7.24,7.32,7.21,7.3,29349167.0,213794429.0,0.0
601006.SH,stock,2023-04-06,7.3,7.31,7.23,7.26,22270463.0,161739488.0,0.0
601006.SH,stock,2023-04-07,7.26,7.26,7.14,7.17,25050629.0,179927658.0,0.0
601006.SH,stock,2023-04-10,7.2,7.2,7.09,7.11,28715572.0,204552425.0,0.0
601006.SH,stock,2023-04-11,7.14,7.16,7.07,7.12,31593165.0,224584629.0,0.0
601006.SH,stock,2023-04-12,7.13,7.37,7.11,7.36,53142033.0,387870180.0,0.0
601006.SH,stock,2023-04-13,7.37,7.39,7.31,7.35,24595431.0,180649316.0,0.0
601006.SH,stock,2023-04-14,7.38,7.48,7.28,7.45,39526590.0,292385507.0,0.0
601006.SH,stock,2023-04-17,7.45,7.68,7.42,7.65,63766084.0,485555440.0,0.0
601006.SH,stock,2023-04-18,7.66,7.7,7.57,7.64,36592005.0,279063484.0,0.0
601006.SH,stock,2023-04-19,7.63,7.68,7.58,7.6,20751793.0,158124291.0,0.0
601006.SH,stock,2023-04-20,7.61,7.64,7.5,7.61,24563329.0,186453608.0,0.0
601006.SH,stock,2023-04-21,7.63,7.75,7.55,7.56,31809839.0,243695070.0,0.0
601006.SH,stock,2023-04-24,7.59,7.67,7.55,7.57,27117960.0,206162329.0,0.0
601006.SH,stock,2023-04-25,7.58,7.68,7.57,7.63,31147249.0,237704851.0,0.0
601006.SH,stock,2023-04-26,7.61,7.65,7.5,7.58,32861887.0,249008527.0,0.0
601006.SH,stock,2023-04-27,7.59,7.76,7.58,7.74,47912022.0,368216514.0,0.0
601006.SH,stock,2023-04-28,7.76,7.77,7.64,7.7,37006925.0,285201952.0,0.0
601006.SH,stock,2023-05-04,7.71,8.05,7.65,7.96,107898256.0,854479493.0,0.0
601006.SH,stock,2023-05-05,7.92,8.03,7.8,7.92,79779746.0,631844696.0,0.0
601006.SH,stock,2023-05-08,7.92,8.21,7.92,8.07,124823018.0,1004855701.0,0.0
601006.SH,stock,2023-05-09,8.0,8.04,7.81,7.83,142920929.0,1131856164.0,0.0
601006.SH,stock,2023-05-10,7.8,7.87,7.72,7.8,68419534.0,532274556.0,0.0
601006.SH,stock,2023-05-11,7.79,7.88,7.7,7.72,51354465.0,399201612.0,0.0
601006.SH,stock,2023-05-12,7.72,7.88,7.63,7.74,73324581.0,571508331.0,0.0
601006.SH,stock,2023-05-15,7.74,7.79,7.59,7.73,50553056.0,387764834.0,0.0
601006.SH,stock,2023-05-16,7.7,7.8,7.65,7.7,46428397.0,358545945.0,0.0
601006.SH,stock,2023-05-17,7.71,7.72,7.56,7.7,48788469.0,373740723.0,0.0
601006.SH,stock,2023-05-18,7.72,7.86,7.68,7.78,51527852.0,401762650.0,0.0
601006.SH,stock,2023-05-19,7.79,7.79,7.61,7.64,47711286.0,365257331.0,0.0
601006.SH,stock,2023-05-22,7.6,7.68,7.56,7.59,46942244.0,356593596.0,0.0
601006.SH,stock,2023-05-23,7.58,7.61,7.51,7.51,33132155.0,249753281.0,0.0
601006.SH,stock,2023-05-24,7.51,7.52,7.37,7.37,40238250.0,298409645.0,0.0
601006.SH,stock,2023-05-25,7.42,7.46,7.33,7.44,31540933.0,233226448.0,0.0
601006.SH,stock,2023-05-26,7.41,7.6,7.39,7.59,28971257.0,218150331.0,0.0
601006.SH,stock,2023-05-29,7.56,7.79,7.56,7.75,55129917.0,425013981.0,0.0
601006.SH,stock,2023-05-30,7.75,7.78,7.61,7.69,32330273.0,248420634.0,0.0
601006.SH,stock,2023-05-31,7.65,7.7,7.57,7.64,35279533.0,268900733.0,0.0
601006.SH,stock,2023-06-01,7.61,7.64,7.52,7.56,37148402.0,281020649.0,0.0
601006.SH,stock,2023-06-02,7.55,7.62,7.42,7.45,57290109.0,428016045.0,0.0
601006.SH,stock,2023-06-05,7.47,7.54,7.42,7.47,30188192.0,225499329.0,0.0
601006.SH,stock,2023-06-06,7.47,7.58,7.4,7.42,33147214.0,248099748.0,0.0
601006.SH,stock,2023-06-07,7.42,7.61,7.41,7.59,32842177.0,247633759.0,0.0
601006.SH,stock,2023-06-08,7.59,7.76,7.55,7.73,49296791.0,377768639.0,0.0
601006.SH,stock,2023-06-09,7.74,7.75,7.67,7.74,26823077.0,206944038.0,0.0
601006.SH,stock,2023-06-12,7.75,7.76,7.6,7.6,29918748.0,228710463.0,0.0
601006.SH,stock,2023-06-13,7.58,7.64,7.54,7.57,25133039.0,190545186.0,0.0
601006.SH,stock,2023-06-14,7.58,7.64,7.5,7.51,25647915.0,193816355.0,0.0
601006.SH,stock,2023-06-15,7.5,7.52,7.44,7.47,30592767.0,228726138.0,0.0
601006.SH,stock,2023-06-16,7.49,7.55,7.42,7.43,39465147.0,295004838.0,0.0
601006.SH,stock,2023-06-19,7.43,7.44,7.31,7.37,46403956.0,341113103.0,0.0
601006.SH,stock,2023-06-20,7.37,7.43,7.32,7.33,29132077.0,214831606.0,0.0
601006.SH,stock,2023-06-21,7.33,7.44,7.33,7.36,25140978.0,185901513.0,0.0
601006.SH,stock,2023-06-26,7.36,7.37,7.2,7.23,44618678.0,323930132.0,0.0
601006.SH,stock,2023-06-27,7.25,7.44,7.24,7.42,33433394.0,246208875.0,0.0
601006.SH,stock,2023-06-28,7.39,7.5,7.38,7.48,23776138.0,176956375.0,0.0
601006.SH,stock,2023-06-29,7.52,7.52,7.4,7.48,23049198.0,172165022.0,0.0
601006.SH,stock,2023-06-30,7.5,7.52,7.42,7.43,28219887.0,210217503.0,0.0
601006.SH,stock,2023-07-03,7.43,7.5,7.39,7.48,26054845.0,194083793.0,0.0
601006.SH,stock,2023-07-04,7.47,7.5,7.39,7.41,20326702.0,151056069.0,0.0
601006.SH,stock,2023-07-05,7.41,7.48,7.38,7.46,22548051.0,167751293.0,0.0
601006.SH,stock,2023-07-06,7.46,7.48,7.4,7.44,17273304.0,128683961.0,0.0
601006.SH,stock,2023-07-07,7.43,7.62,7.41,7.56,39422140.0,297908242.0,0.0
601006.SH,stock,2023-07-10,7.57,7.63,7.49,7.58,33259669.0,251155744.0,0.0
601006.SH,stock,2023-07-11,7.57,7.58,7.46,7.51,29225907.0,219219904.0,0.0
601006.SH,stock,2023-07-12,7.51,7.54,7.43,7.44,33124238.0,248031615.0,0.0
601006.SH,stock,2023-07-13,7.02,7.09,6.99,7.07,37974455.0,267874831.0,0.0
601006.SH,stock,2023-07-14,7.08,7.15,7.03,7.1,33209672.0,235100528.0,0.0
601006.SH,stock,2023-07-17,7.1,7.19,7.06,7.17,27508917.0,195967336.0,0.0
601006.SH,stock,2023-07-18,7.15,7.27,7.12,7.24,38392626.0,276774251.0,0.0
601006.SH,stock,2023-07-19,7.26,7.26,7.15,7.21,23091738.0,166272740.0,0.0
601006.SH,stock,2023-07-20,7.2,7.24,7.13,7.15,32537371.0,233363534.0,0.0
601006.SH,stock,2023-07-21,7.16,7.21,7.13,7.18,25619933.0,183503332.0,0.0
601006.SH,stock,2023-07-24,7.18,7.24,7.15,7.19,25143268.0,180825490.0,0.0
601006.SH,stock,2023-07-25,7.22,7.25,7.14,7.15,39282881.0,281530704.0,0.0
601006.SH,stock,2023-07-26,7.15,7.16,7.1,7.12,23562707.0,167941082.0,0.0
601006.SH,stock,2023-07-27,7.13,7.17,7.09,7.1,37495163.0,267133043.0,0.0
601006.SH,stock,2023-07-28,7.12,7.23,7.09,7.22,39031266.0,280122168.0,0.0
601006.SH,stock,2023-07-31,7.23,7.28,7.13,7.16,46436321.0,333859308.0,0.0
601006.SH,stock,2023-08-01,7.17,7.2,7.14,7.19,32209117.0,230838325.0,0.0
601006.SH,stock,2023-08-02,7.18,7.19,7.12,7.13,30012342.0,214462862.0,0.0
601006.SH,stock,2023-08-03,7.12,7.15,7.1,7.13,23218050.0,165296559.0,0.0
601006.SH,stock,2023-08-04,7.14,7.18,7.09,7.1,30159229.0,214912822.0,0.0
601006.SH,stock,2023-08-07,7.1,7.11,7.03,7.06,31030404.0,219058480.0,0.0
601006.SH,stock,2023-08-08,7.08,7.13,7.05,7.11,19811033.0,140650431.0,0.0
601006.SH,stock,2023-08-09,7.12,7.12,7.06,7.1,17829800.0,126356676.0,0.0
601006.SH,stock,2023-08-10,7.1,7.14,7.07,7.13,19188015.0,136391037.0,0.0
601006.SH,stock,2023-08-11,7.14,7.16,7.05,7.05,27513877.0,194995808.0,0.0
601006.SH,stock,2023-08-14,7.03,7.1,6.98,7.08,32054684.0,225649316.0,0.0
601006.SH,stock,2023-08-15,7.08,7.22,7.06,7.21,56562957.0,406024235.0,0.0
601006.SH,stock,2023-08-16,7.2,7.26,7.15,7.24,43806675.0,316850290.0,0.0
601006.SH,stock,2023-08-17,7.25,7.3,7.17,7.24,54277813.0,393062163.0,0.0
601006.SH,stock,2023-08-18,7.23,7.31,7.23,7.28,36136722.0,263064156.0,0.0
601006.SH,stock,2023-08-21,7.29,7.37,7.23,7.3,70845852.0,518633155.0,0.0
601006.SH,stock,2023-08-22,7.3,7.41,7.25,7.37,82159223.0,603209220.0,0.0
601006.SH,stock,2023-08-23,7.36,7.38,7.32,7.32,57106292.0,419870484.0,0.0
601006.SH,stock,2023-08-24,7.33,7.37,7.24,7.27,53744802.0,391883794.0,0.0
601006.SH,stock,2023-08-25,7.26,7.36,7.24,7.31,40410000.0,295311292.0,0.0
601006.SH,stock,2023-08-28,7.44,7.48,7.27,7.31,78317667.0,574033614.0,0.0
601006.SH,stock,2023-08-29,7.24,7.32,7.18,7.24,80008602.0,578243986.0,0.0
601006.SH,stock,2023-08-30,7.2,7.25,7.15,7.15,43198396.0,310063988.0,0.0
601006.SH,stock,2023-08-31,7.14,7.21,7.12,7.13,47953020.0,342849585.0,0.0
601006.SH,stock,2023-09-01,7.16,7.18,7.12,7.16,41626797.0,297550941.0,0.0
601006.SH,stock,2023-09-04,7.16,7.29,7.15,7.25,45322632.0,327828476.0,0.0
601006.SH,stock,2023-09-05,7.23,7.28,7.19,7.25,31023331.0,224743017.0,0.0
601006.SH,stock,2023-09-06,7.23,7.25,7.18,7.21,21588028.0,155717602.0,0.0
601006.SH,stock,2023-09-07,7.19,7.29,7.18,7.23,37953993.0,274931077.0,0.0
601006.SH,stock,2023-09-08,7.22,7.26,7.17,7.22,27378883.0,197474001.0,0.0
601006.SH,stock,2023-09-11,7.22,7.3,7.21,7.29,50580651.0,368055911.0,0.0
601006.SH,stock,2023-09-12,7.28,7.31,7.25,7.29,28717770.0,209080332.0,0.0
601006.SH,stock,2023-09-13,7.3,7.36,7.28,7.34,44385940.0,325032358.0,0.0
601006.SH,stock,2023-09-14,7.34,7.42,7.32,7.41,71252686.0,525419368.0,0.0
601006.SH,stock,2023-09-15,7.38,7.41,7.27,7.3,68013341.0,497962054.0,0.0
601006.SH,stock,2023-09-18,7.3,7.33,7.22,7.28,44772165.0,325317149.0,0.0
601006.SH,stock,2023-09-19,7.28,7.35,7.25,7.34,53780719.0,394124199.0,0.0
601006.SH,stock,2023-09-20,7.35,7.36,7.28,7.34,51217085.0,375944519.0,0.0
601006.SH,stock,2023-09-21,7.34,7.35,7.29,7.31,37772133.0,276273980.0,0.0
601006.SH,stock,2023-09-22,7.31,7.32,7.27,7.28,46009771.0,335294924.0,0.0
601006.SH,stock,2023-09-25,7.29,7.38,7.28,7.35,71697108.0,526768446.0,0.0
601006.SH,stock,2023-09-26,7.37,7.37,7.31,7.33,44684521.0,328019433.0,0.0
601006.SH,stock,2023-09-27,7.35,7.37,7.25,7.26,46072058.0,335963377.0,0.0
601006.SH,stock,2023-09-28,7.28,7.31,7.25,7.29,23453917.0,170790403.0,0.0
601006.SH,stock,2023-10-09,7.28,7.31,7.25,7.27,33355625.0,242727703.0,0.0
601006.SH,stock,2023-10-10,7.26,7.29,7.19,7.26,54064029.0,391309714.0,0.0
601006.SH,stock,2023-10-11,7.25,7.32,7.2,7.2,46632574.0,337571544.0,0.0
601006.SH,stock,2023-10-12,7.21,7.32,7.21,7.3,47738092.0,347773757.0,0.0
601006.SH,stock,2023-10-13,7.29,7.31,7.26,7.29,28104688.0,204765996.0,0.0
601006.SH,stock,2023-10-16,7.3,7.34,7.28,7.32,31661591.0,231511306.0,0.0
601006.SH,stock,2023-10-17,7.32,7.33,7.27,7.29,38463677.0,280801266.0,0.0
601006.SH,stock,2023-10-18,7.3,7.3,7.25,7.29,25842085.0,187948796.0,0.0
601006.SH,stock,2023-10-19,7.27,7.29,7.12,7.13,76345071.0,547532046.0,0.0
601006.SH,stock,2023-10-20,7.12,7.13,7.07,7.08,40490196.0,287391053.0,0.0
601006.SH,stock,2023-10-23,7.08,7.15,7.06,7.1,37892715.0,269127296.0,0.0
601006.SH,stock,2023-10-24,7.1,7.21,7.09,7.18,50622205.0,361919706.0,0.0
601006.SH,stock,2023-10-25,7.21,7.22,7.15,7.2,37755449.0,271531297.0,0.0
601006.SH,stock,2023-10-26,7.19,7.28,7.16,7.26,66255982.0,479988629.0,0.0
601006.SH,stock,2023-10-27,7.27,7.32,7.2,7.2,55016814.0,398250913.0,0.0
601006.SH,stock,2023-10-30,7.2,7.22,7.14,7.15,49118386.0,351723741.0,0.0
601006.SH,stock,2023-10-31,7.17,7.22,7.12,7.21,36823089.0,264465058.0,0.0
601006.SH,stock,2023-11-01,7.19,7.24,7.17,7.21,35930562.0,258997778.0,0.0
601006.SH,stock,2023-11-02,7.21,7.28,7.19,7.23,40821566.0,295974028.0,0.0
601006.SH,stock,2023-11-03,7.24,7.24,7.17,7.17,49013689.0,352377746.0,0.0
601006.SH,stock,2023-11-06,7.17,7.19,7.1,7.11,60801716.0,433438389.0,0.0
601006.SH,stock,2023-11-07,7.1,7.15,7.1,7.12,30381083.0,216439550.0,0.0
601006.SH,stock,2023-11-08,7.12,7.13,7.09,7.1,28947580.0,205649296.0,0.0
601006.SH,stock,2023-11-09,7.1,7.14,7.09,7.13,30388335.0,216178074.0,0.0
601006.SH,stock,2023-11-10,7.12,7.14,7.08,7.12,28690879.0,203968061.0,0.0
601006.SH,stock,2023-11-13,7.11,7.13,7.08,7.1,40021793.0,283848715.0,0.0
601006.SH,stock,2023-11-14,7.1,7.11,7.07,7.08,31305378.0,221906978.0,0.0
601006.SH,stock,2023-11-15,7.1,7.1,7.07,7.08,24625543.0,174437594.0,0.0
601006.SH,stock,2023-11-16,7.08,7.1,7.07,7.08,34369382.0,243469163.0,0.0
601006.SH,stock,2023-11-17,7.08,7.09,7.04,7.04,52407390.0,369974047.0,0.0
601006.SH,stock,2023-11-20,7.04,7.05,7.02,7.03,41995860.0,295407835.0,0.0
601006.SH,stock,2023-11-21,7.04,7.1,7.02,7.08,39549258.0,279777531.0,0.0
601006.SH,stock,2023-11-22,7.07,7.11,7.06,7.08,23028593.0,163379994.0,0.0
601006.SH,stock,2023-11-23,7.08,7.12,7.07,7.09,23805097.0,168882098.0,0.0
601006.SH,stock,2023-11-24,7.09,7.16,7.09,7.15,36544233.0,260700359.0,0.0
601006.SH,stock,2023-11-27,7.13,7.15,7.09,7.13,24204002.0,172313155.0,0.0
601006.SH,stock,2023-11-28,7.13,7.17,7.1,7.16,31860658.0,227738718.0,0.0
601006.SH,stock,2023-11-29,7.16,7.2,7.14,7.19,39079609.0,280703814.0,0.0
601006.SH,stock,2023-11-30,7.18,7.28,7.17,7.26,59989866.0,434020276.0,0.0
601006.SH,stock,2023-12-01,7.26,7.34,7.24,7.3,71324485.0,521043915.0,0.0
601006.SH,stock,2023-12-04,7.3,7.33,7.25,7.28,58982441.0,429684946.0,0.0
601006.SH,stock,2023-12-05,7.26,7.3,7.22,7.24,57619963.0,419230082.0,0.0
601006.SH,stock,2023-12-06,7.24,7.29,7.16,7.25,57779596.0,417915181.0,0.0
601006.SH,stock,2023-12-07,7.25,7.3,7.23,7.27,45994718.0,334129419.0,0.0
601006.SH,stock,2023-12-08,7.28,7.34,7.24,7.33,76720991.0,560662508.0,0.0
601006.SH,stock,2023-12-11,7.31,7.34,7.21,7.33,76391937.0,558417264.0,0.0
601006.SH,stock,2023-12-12,7.32,7.34,7.28,7.31,66912904.0,489138075.0,0.0
601006.SH,stock,2023-12-13,7.3,7.37,7.29,7.33,68837119.0,504806660.0,0.0
601006.SH,stock,2023-12-14,7.34,7.35,7.25,7.27,51348189.0,373588728.0,0.0
601006.SH,stock,2023-12-15,7.25,7.27,7.17,7.19,81197688.0,585728578.0,0.0
601006.SH,stock,2023-12-18,7.19,7.23,7.17,7.21,49778476.0,358844214.0,0.0
601006.SH,stock,2023-12-19,7.22,7.27,7.17,7.2,44048163.0,317435807.0,0.0
601006.SH,stock,2023-12-20,7.19,7.3,7.19,7.21,57544147.0,417043199.0,0.0
601006.SH,stock,2023-12-21,7.2,7.23,7.15,7.2,60150498.0,432124946.0,0.0
601006.SH,stock,2023-12-22,7.21,7.3,7.19,7.23,80006889.0,579635815.0,0.0
601006.SH,stock,2023-12-25,7.22,7.23,7.15,7.2,51304293.0,368579078.0,0.0
601006.SH,stock,2023-12-26,7.2,7.27,7.18,7.22,55873395.0,404424809.0,0.0
601006.SH,stock,2023-12-27,7.23,7.28,7.2,7.27,45562175.0,330051250.0,0.0
601006.SH,stock,2023-12-28,7.27,7.27,7.16,7.21,114734302.0,827177111.0,0.0
601006.SH,stock,2023-12-29,7.19,7.22,7.17,7.21,67517030.0,485661161.0,0.0
601006.SH,stock,2024-01-02,7.19,7.32,7.19,7.28,100780232.0,733839297.0,0.0
601006.SH,stock,2024-01-03,7.28,7.32,7.26,7.32,75229680.0,548889711.0,0.0
601006.SH,stock,2024-01-04,7.31,7.38,7.3,7.38,112012539.0,823676164.0,0.0
601006.SH,stock,2024-01-05,7.36,7.41,7.34,7.37,139609781.0,1030845511.0,0.0
601006.SH,stock,2024-01-08,7.37,7.41,7.34,7.39,111208909.0,820977569.0,0.0
601006.SH,stock,2024-01-09,7.37,7.41,7.31,7.41,128426983.0,947244407.0,0.0
601006.SH,stock,2024-01-10,7.4,7.43,7.32,7.37,93233416.0,687146056.0,0.0
601006.SH,stock,2024-01-11,7.37,7.38,7.28,7.3,89759284.0,658234126.0,0.0
601006.SH,stock,2024-01-12,7.3,7.39,7.29,7.36,58532514.0,430755824.0,0.0
601006.SH,stock,2024-01-15,7.35,7.42,7.33,7.38,73007551.0,539728271.0,0.0
601006.SH,stock,2024-01-16,7.39,7.4,7.34,7.39,55425954.0,408506793.0,0.0
601006.SH,stock,2024-01-17,7.37,7.44,7.36,7.37,107066876.0,793258956.0,0.0
601006.SH,stock,2024-01-18,7.36,7.37,7.18,7.34,112741847.0,819312871.0,0.0
601006.SH,stock,2024-01-19,7.31,7.36,7.28,7.31,60192257.0,440648566.0,0.0
601006.SH,stock,2024-01-22,7.29,7.32,7.11,7.13,81270086.0,587266618.0,0.0
601006.SH,stock,2024-01-23,7.13,7.29,7.11,7.26,74471163.0,536668584.0,0.0
601006.SH,stock,2024-01-24,7.26,7.4,7.25,7.39,100016996.0,734230388.0,0.0
601006.SH,stock,2024-01-25,7.38,7.45,7.36,7.43,111608284.0,826452906.0,0.0
601006.SH,stock,2024-01-26,7.42,7.48,7.4,7.47,127812405.0,950912687.0,0.0
601006.SH,stock,2024-01-29,7.46,7.56,7.41,7.47,157221347.0,1175322665.0,0.0
601006.SH,stock,2024-01-30,7.43,7.48,7.38,7.38,127144568.0,945893011.0,0.0
601006.SH,stock,2024-01-31,7.37,7.49,7.36,7.47,152712104.0,1138384142.0,0.0
601006.SH,stock,2024-02-01,7.44,7.49,7.4,7.46,174605096.0,1301550170.0,0.0
601006.SH,stock,2024-02-02,7.45,7.48,7.39,7.46,200165823.0,1492964880.0,0.0
601006.SH,stock,2024-02-05,7.46,7.56,7.43,7.53,280836075.0,2101893843.0,0.0
601006.SH,stock,2024-02-06,7.49,7.62,7.47,7.49,328537294.0,2480320902.0,0.0
601006.SH,stock,2024-02-07,7.51,7.56,7.32,7.53,303806121.0,2280981077.0,0.0
601006.SH,stock,2024-02-08,7.52,7.53,7.32,7.43,214913218.0,1587985557.0,0.0
601006.SH,stock,2024-02-19,7.42,7.59,7.33,7.59,236249357.0,1774286203.0,0.0
601006.SH,stock,2024-02-20,7.56,7.82,7.55,7.78,212595840.0,1634144580.0,0.0
601006.SH,stock,2024-02-21,7.75,7.78,7.68,7.72,196901431.0,1522887064.0,0.0
601006.SH,stock,2024-02-22,7.69,7.78,7.65,7.75,161528315.0,1247074902.0,0.0
601006.SH,stock,2024-02-23,7.75,7.8,7.65,7.67,184798967.0,1423034219.0,0.0
601006.SH,stock,2024-02-26,7.68,7.69,7.49,7.6,190733056.0,1446227802.0,0.0
601006.SH,stock,2024-02-27,7.52,7.53,7.44,7.47,207876248.0,1552226050.0,0.0
601006.SH,stock,2024-02-28,7.45,7.48,7.42,7.43,183408304.0,1366179307.0,0.0
601006.SH,stock,2024-02-29,7.42,7.46,7.4,7.46,193023314.0,1432445247.0,0.0
601006.SH,stock,2024-03-01,7.43,7.47,7.42,7.44,168179968.0,1253445050.0,0.0
601006.SH,stock,2024-03-04,7.43,7.48,7.42,7.46,163452171.0,1218829174.0,0.0
601006.SH,stock,2024-03-05,7.45,7.54,7.44,7.54,183084448.0,1372276735.0,0.0
601006.SH,stock,2024-03-06,7.52,7.53,7.42,7.43,170345143.0,1271595232.0,0.0
601006.SH,stock,2024-03-07,7.43,7.45,7.4,7.42,113854511.0,844623712.0,0.0
601006.SH,stock,2024-03-08,7.42,7.45,7.39,7.44,125700215.0,932504162.0,0.0
601006.SH,stock,2024-03-11,7.42,7.45,7.37,7.39,124858219.0,923383056.0,0.0
601006.SH,stock,2024-03-12,7.38,7.38,7.27,7.27,165882605.0,1213346449.0,0.0
601006.SH,stock,2024-03-13,7.26,7.29,7.23,7.26,91697287.0,664954755.0,0.0
601006.SH,stock,2024-03-14,7.24,7.36,7.23,7.31,107214940.0,783439402.0,0.0
601006.SH,stock,2024-03-15,7.32,7.35,7.27,7.33,68581243.0,501000516.0,0.0
601006.SH,stock,2024-03-18,7.32,7.35,7.3,7.32,76502874.0,560023109.0,0.0
601006.SH,stock,2024-03-19,7.32,7.33,7.26,7.27,68046536.0,496189028.0,0.0
601006.SH,stock,2024-03-20,7.27,7.34,7.26,7.33,75283603.0,550698810.0,0.0
601006.SH,stock,2024-03-21,7.34,7.38,7.31,7.36,65060417.0,478104498.0,0.0
601006.SH,stock,2024-03-22,7.36,7.37,7.28,7.31,69151407.0,505935221.0,0.0
601006.SH,stock,2024-03-25,7.3,7.36,7.28,7.31,76107308.0,557900143.0,0.0
601006.SH,stock,2024-03-26,7.31,7.33,7.26,7.29,84086843.0,612201118.0,0.0
601006.SH,stock,2024-03-27,7.28,7.37,7.28,7.33,98713016.0,724644145.0,0.0
601006.SH,stock,2024-03-28,7.33,7.33,7.26,7.32,82902965.0,604907006.0,0.0
601006.SH,stock,2024-03-29,7.31,7.36,7.29,7.36,66689303.0,489446673.0,0.0
601006.SH,stock,2024-04-01,7.34,7.4,7.34,7.37,77291728.0,569673340.0,0.0
601006.SH,stock,2024-04-02,7.37,7.41,7.35,7.39,64266107.0,475043143.0,0.0
601006.SH,stock,2024-04-03,7.4,7.44,7.36,7.41,77463227.0,573657938.0,0.0
601006.SH,stock,2024-04-08,7.41,7.47,7.36,7.46,92340668.0,686813281.0,0.0
601006.SH,stock,2024-04-09,7.45,7.46,7.37,7.41,77226217.0,571445985.0,0.0
601006.SH,stock,2024-04-10,7.4,7.48,7.39,7.44,108988423.0,811916503.0,0.0
601006.SH,stock,2024-04-11,7.42,7.53,7.4,7.51,99958863.0,748844549.0,0.0
601006.SH,stock,2024-04-12,7.53,7.55,7.48,7.51,68150323.0,512625086.0,0.0
601006.SH,stock,2024-04-15,7.52,7.64,7.47,7.59,135578263.0,1025590163.0,0.0
601006.SH,stock,2024-04-16,7.59,7.61,7.49,7.49,140326996.0,1060494153.0,0.0
601006.SH,stock,2024-04-17,7.48,7.63,7.48,7.63,115372533.0,873074194.0,0.0
601006.SH,stock,2024-04-18,7.63,7.7,7.55,7.56,114583474.0,873371281.0,0.0
601006.SH,stock,2024-04-19,7.56,7.63,7.54,7.61,100442704.0,763249676.0,0.0
601006.SH,stock,2024-04-22,7.59,7.65,7.47,7.5,100961070.0,760439601.0,0.0
601006.SH,stock,2024-04-23,7.48,7.53,7.43,7.45,102357704.0,764835627.0,0.0
601006.SH,stock,2024-04-24,7.46,7.53,7.43,7.52,92023482.0,688291522.0,0.0
601006.SH,stock,2024-04-25,7.51,7.55,7.48,7.52,58181671.0,436870935.0,0.0
601006.SH,stock,2024-04-26,7.52,7.53,7.4,7.44,134846331.0,1002810245.0,0.0
601006.SH,stock,2024-04-29,7.25,7.27,7.0,7.03,425705445.0,3008565824.0,0.0
601006.SH,stock,2024-04-30,7.04,7.06,6.92,6.92,285323261.0,1990680718.0,0.0
601006.SH,stock,2024-05-06,6.95,6.98,6.92,6.94,207461064.0,1438640237.0,0.0
601006.SH,stock,2024-05-07,6.94,6.96,6.91,6.96,125349726.0,869209404.0,0.0
601006.SH,stock,2024-05-08,6.95,7.0,6.94,6.99,130411778.0,910067912.0,0.0
601006.SH,stock,2024-05-09,6.99,7.08,6.99,7.05,130310284.0,917993878.0,0.0
601006.SH,stock,2024-05-10,7.06,7.09,7.03,7.07,118529430.0,837277052.0,0.0
601006.SH,stock,2024-05-13,7.07,7.16,7.04,7.12,152415566.0,1084310462.0,0.0
601006.SH,stock,2024-05-14,7.12,7.14,7.09,7.11,85908043.0,610936395.0,0.0
601006.SH,stock,2024-05-15,7.09,7.12,7.08,7.08,68157493.0,484020395.0,0.0
601006.SH,stock,2024-05-16,7.08,7.1,7.06,7.08,77765227.0,550314189.0,0.0
601006.SH,stock,2024-05-17,7.08,7.1,7.07,7.1,62148299.0,440169382.0,0.0
601006.SH,stock,2024-05-20,7.1,7.12,7.07,7.08,81763205.0,579685794.0,0.0
601006.SH,stock,2024-05-21,7.08,7.11,7.08,7.09,76595732.0,543304871.0,0.0
601006.SH,stock,2024-05-22,7.1,7.13,7.09,7.11,83048142.0,590393665.0,0.0
601006.SH,stock,2024-05-23,7.1,7.11,7.05,7.06,85865656.0,607477827.0,0.0
601006.SH,stock,2024-05-24,7.06,7.1,7.05,7.08,59288602.0,419804738.0,0.0
601006.SH,stock,2024-05-27,7.08,7.13,7.08,7.12,88461048.0,628880559.0,0.0
601006.SH,stock,2024-05-28,7.11,7.13,7.09,7.1,46138683.0,327883972.0,0.0
601006.SH,stock,2024-05-29,7.09,7.11,7.08,7.09,50017332.0,354795963.0,0.0
